,bite_convert_date ,SpeciesIDDesc,BreedIDDesc,GenderIDDesc,color,victim_zip
525,2010-06-07,DOG,,UNKNOWN,BRN-WHT,40212
526,2010-06-08,DOG,,UNKNOWN,TAN,40291
527,2010-06-08,DOG,,UNKNOWN,,40219
528,2010-06-08,DOG,,UNKNOWN,,40212
529,2010-06-08,DOG,,MALE,FAWN-BLK,40220
530,2010-06-08,DOG,,UNKNOWN,BLK-BROWN,40160
531,2010-06-08,DOG,,MALE,TRI,40299
532,2010-06-09,DOG,,MALE,TRI,40206
533,2010-06-09,DOG,,MALE,GOLDEN,40220
534,2010-06-09,DOG,,UNKNOWN,,40216
535,2010-06-09,DOG,,MALE,TAN,40205
536,2010-06-09,DOG,,MALE,BROWN-WHT,40203
537,2010-06-10,DOG,,FEMALE,BLACK/WHIT,40208
538,2010-06-10,DOG,,MALE,BRN-WHITE,40212
539,2010-06-10,DOG,,UNKNOWN,CHOCO-TAN,40272
540,2010-06-11,DOG,,UNKNOWN,BR-BRINDLE,40211
541,2010-06-11,DOG,,UNKNOWN,BLK-WHITE,40228
542,2010-06-11,DOG,,MALE,BRN-WHITE,40215
543,2010-06-11,DOG,,UNKNOWN,WHITE-BRN,40216
544,2010-06-11,CAT,,UNKNOWN,,40272
545,2010-06-12,DOG,,FEMALE,BLACK,40223
546,2010-06-12,DOG,,FEMALE,WHITE,40213
547,2010-06-12,DOG,,MALE,CREAM,40215
548,2010-06-13,DOG,,FEMALE,WHITE,40206
549,2010-06-15,CAT,,UNKNOWN,,40218
550,2010-06-15,DOG,,UNKNOWN,BROWN-SILV,40216
551,2010-06-15,CAT,,UNKNOWN,,40206
552,2010-06-16,DOG,,UNKNOWN,TANNISH,40242
553,2010-06-16,DOG,,FEMALE,BLONDE,40222
554,2010-06-16,CAT,,FEMALE,WHITE,40229
555,2010-06-16,CAT,,UNKNOWN,BLACK-WHT,40215
556,2010-06-17,DOG,,UNKNOWN,,40213
557,2010-06-17,DOG,,FEMALE,WHITE-BLK,40291
558,2010-06-17,CAT,,UNKNOWN,,40216
559,2010-06-17,DOG,,MALE,BL-BRINDLE,40204
560,2010-06-17,CAT,,FEMALE,GRAY,40215
561,2010-06-18,DOG,,UNKNOWN,,40272
562,2010-06-19,DOG,,MALE,TAN-BLK,40299
563,2010-06-19,DOG,,MALE,WHT-BLK,40217
564,2010-06-19,DOG,,FEMALE,RED,40223
565,2010-06-20,DOG,,UNKNOWN,,40272
566,2010-06-20,CAT,,FEMALE,BLUEPOINTE,40220
567,2010-06-20,DOG,,UNKNOWN,BLACK,40241
568,2010-06-20,DOG,,MALE,SILVER,40205
569,2010-06-20,CAT,,UNKNOWN,,40013
570,2010-06-20,DOG,,MALE,BROWN,40203
571,2010-06-20,DOG,,UNKNOWN,,40202
572,2010-06-21,DOG,,MALE,BROWN,40160
573,2010-06-21,CAT,,UNKNOWN,,40218
574,2010-06-21,DOG,,UNKNOWN,TAN,40245
575,2010-06-22,DOG,,FEMALE,GOLDEN,40243
576,2010-06-22,CAT,,UNKNOWN,,40214
577,2010-06-22,DOG,,MALE,WHITE,40207
578,2010-06-22,DOG,,UNKNOWN,,40220
579,2010-06-22,CAT,,FEMALE,WHITE,40258
580,2010-06-23,DOG,,UNKNOWN,BLK,40214
581,2010-06-24,CAT,,FEMALE,GRAY,40209
582,2010-06-24,DOG,,MALE,BLK-BROWN,40229
583,2010-06-24,DOG,,FEMALE,MULTI,40242
584,2010-06-24,DOG,,FEMALE,BROWN,40211
585,2010-06-24,DOG,,UNKNOWN,YELLOW-WHT,40258
586,2010-06-24,DOG,,UNKNOWN,,40215
587,2010-06-25,DOG,,UNKNOWN,,40216
588,2010-06-25,DOG,,UNKNOWN,,40243
589,2010-06-25,CAT,,FEMALE,YELLOW,40219
590,2010-06-25,DOG,,FEMALE,BLACK,40216
591,2010-06-25,DOG,,FEMALE,BROWN,40272
592,2010-06-25,DOG,,UNKNOWN,WHITE,40214
593,2010-06-26,CAT,,UNKNOWN,,40220
594,2010-06-26,BAT,,UNKNOWN,,
595,2010-06-26,CAT,,FEMALE,GRAY,40108
596,2010-06-26,DOG,,UNKNOWN,BLK,47164
597,2010-06-26,DOG,,UNKNOWN,,40299
598,2010-06-27,DOG,,FEMALE,WHITE,40212
599,2010-06-27,DOG,,FEMALE,BLK-WHITE,40258
600,2010-06-28,DOG,,MALE,RED,40202
601,2010-06-28,CAT,,UNKNOWN,,40258
602,2010-06-28,DOG,,UNKNOWN,,40215
603,2010-06-28,DOG,,MALE,BLK-WHITE,40206
604,2010-06-29,DOG,,MALE,GRAY,40216
605,2010-06-29,CAT,,FEMALE,GRAY,40216
606,2010-06-29,DOG,,MALE,TAN,40216
607,2010-06-30,DOG,,UNKNOWN,WHITE-TAN,40215
608,2010-06-30,DOG,,UNKNOWN,TAN-WHITE,40214
609,2010-07-01,CAT,,MALE,WHITE,40206
610,2010-07-02,DOG,,MALE,BLACK,40216
611,2010-07-02,CAT,,MALE,TRI,40206
612,2010-07-02,CAT,,FEMALE,BRN-BLK,40229
613,2010-07-02,DOG,,UNKNOWN,,40215
614,2010-07-02,DOG,,FEMALE,BLK-WHITE,40211
615,2010-07-02,CAT,,UNKNOWN,,40218
616,2010-07-02,CAT,,UNKNOWN,,40299
617,2010-07-02,CAT,,FEMALE,GRAY-BRN,40229
618,2010-07-03,CAT,,MALE,TABBY,40228
619,2010-07-03,DOG,,FEMALE,BRN-WHT,40212
620,2010-07-03,DOG,,MALE,BLK-BROWN,40219
621,2010-07-03,DOG,,UNKNOWN,,40212
622,2010-07-04,DOG,,MALE,TRI,40206
623,2010-07-04,DOG,,MALE,RD-BLK-WHT,40220
624,2010-07-04,DOG,,MALE,TAN,40215
625,2010-07-05,DOG,,MALE,SALT-PEPPE,61822
626,2010-07-05,CAT,,UNKNOWN,,40216
627,2010-07-05,DOG,,UNKNOWN,BLK-WHITE,40207
628,2010-07-05,DOG,,MALE,WHITE,40216
629,2010-07-05,DOG,,UNKNOWN,BLACK,45140
630,2010-07-06,CAT,,MALE,BLK-WHITE,40272
631,2010-07-06,DOG,,FEMALE,WHITE-BLUE,40211
632,2010-07-07,DOG,,MALE,BLK-WHITE,40219
633,2010-07-07,DOG,,UNKNOWN,,40228
634,2010-07-07,DOG,,MALE,WHT-BRN,40223
635,2010-07-08,CAT,,UNKNOWN,GRAY-BLK,40205
636,2010-07-08,CAT,,UNKNOWN,,40299
637,2010-07-08,DOG,,FEMALE,WHT-LIVER,40118
638,2010-07-09,CAT,,MALE,GRAY-WHT,
639,2010-07-09,DOG,,UNKNOWN,,40211
640,2010-07-09,DOG,,FEMALE,BLONDE,40206
641,2010-07-10,CAT,,UNKNOWN,,40220
642,2010-07-10,DOG,,UNKNOWN,,40241
643,2010-07-11,CAT,,UNKNOWN,,40214
644,2010-07-11,CAT,,UNKNOWN,,40203
645,2010-07-11,DOG,,MALE,BROWN,40241
646,2010-07-11,CAT,,UNKNOWN,,40205
647,2010-07-11,DOG,,UNKNOWN,,40216
648,2010-07-12,CAT,,UNKNOWN,,40203
649,2010-07-12,CAT,,MALE,BLACK,40299
650,2010-07-12,CAT,,UNKNOWN,,40220
651,2010-07-12,DOG,,MALE,RED-BRN-BK,40219
652,2010-07-12,DOG,,MALE,BLACK,40245
653,2010-07-12,DOG,,UNKNOWN,BROWN,40212
654,2010-07-12,CAT,,UNKNOWN,,40258
655,2010-07-13,DOG,,MALE,GRAY-BLK,40229
656,2010-07-13,DOG,,FEMALE,BROWN-WHT,40291
657,2010-07-14,DOG,,MALE,BLK-GRAY,40207
658,2010-07-14,CAT,,UNKNOWN,,40216
659,2010-07-14,CAT,,UNKNOWN,,40272
660,2010-07-14,CAT,,UNKNOWN,,40215
661,2010-07-14,DOG,,MALE,BROWN,40207
662,2010-07-14,DOG,,MALE,RED-MERLE,40299
663,2010-07-15,DOG,,MALE,BROWNISH,40215
664,2010-07-15,DOG,,MALE,WHITE-BLK,40223
665,2010-07-15,DOG,,MALE,BROWN,40299
666,2010-07-16,DOG,,UNKNOWN,GRAY-WHITE,40205
667,2010-07-16,DOG,,UNKNOWN,WHITE=BLK,40207
668,2010-07-16,DOG,,UNKNOWN,WHITE,40211
669,2010-07-16,CAT,,FEMALE,GRAY-WHT,40242
670,2010-07-17,DOG,,MALE,BLACK-BRN,40291
671,2010-07-17,DOG,,MALE,BLACK,40217
672,2010-07-17,CAT,,FEMALE,GRAY-TABBY,40299
673,2010-07-17,DOG,,UNKNOWN,,40203
674,2010-07-18,DOG,,FEMALE,WHT-BROWN,40205
675,2010-07-18,DOG,,UNKNOWN,BLACK-TAN,40229
676,2010-07-19,DOG,,UNKNOWN,,40211
677,2010-07-20,DOG,,UNKNOWN,,40214
678,2010-07-20,DOG,,MALE,RED-BLONDE,40218
679,2010-07-20,DOG,,FEMALE,TRI,40214
680,2010-07-20,DOG,,UNKNOWN,WHITE,40206
681,2010-07-20,DOG,,UNKNOWN,,40245
682,2010-07-20,CAT,,FEMALE,BLK-WHITE,40222
683,2010-07-20,DOG,,UNKNOWN,,40205
684,2010-07-21,DOG,,MALE,BLK-WHITE,40299
685,2010-07-21,DOG,,UNKNOWN,BROWN,40205
686,2010-07-22,DOG,,MALE,BLACK-TAN,40245
687,2010-07-22,DOG,,UNKNOWN,,40215
688,2010-07-22,CAT,,UNKNOWN,,40241
689,2010-07-22,DOG,,UNKNOWN,,40215
690,2010-07-22,DOG,,FEMALE,BRINDLE,40217
691,2010-07-23,CAT,,UNKNOWN,,40299
692,2010-07-23,DOG,,UNKNOWN,,40210
693,2010-07-23,DOG,,MALE,LT. BROWN,40258
694,2010-07-24,DOG,,MALE,YELLOW,40272
695,2010-07-24,DOG,,UNKNOWN,,40217
696,2010-07-24,CAT,,UNKNOWN,,40228
697,2010-07-24,DOG,,UNKNOWN,,40212
698,2010-07-25,DOG,,MALE,BLK,40291
699,2010-07-25,DOG,,UNKNOWN,,40242
700,2010-07-26,DOG,,UNKNOWN,,40272
701,2010-07-26,CAT,,FEMALE,GREY-WHITE,40204
702,2010-07-26,DOG,,UNKNOWN,,40291
703,2010-07-26,DOG,,UNKNOWN,BLACK,40272
704,2010-07-26,DOG,,MALE,SILVER-BLU,40214
705,2010-07-27,DOG,,MALE,BROWN-WHT,40258
706,2010-07-27,DOG,,MALE,WHITE-SPOT,40118
707,2010-07-27,DOG,,MALE,BROWN,40228
708,2010-07-27,DOG,,UNKNOWN,YELLOW,47129
709,2010-07-27,DOG,,UNKNOWN,,40258
710,2010-07-28,DOG,,FEMALE,BLUE-GRAY,40229
711,2010-07-28,DOG,,UNKNOWN,,40215
712,2010-07-28,CAT,,MALE,BLACK,40291
713,2010-07-29,DOG,,MALE,ORANGE,40219
714,2010-07-29,DOG,,MALE,BLACK-TAN,40205
715,2010-07-29,CAT,,UNKNOWN,,40118
716,2010-07-29,DOG,,MALE,RED,40229
717,2010-07-29,DOG,,UNKNOWN,,40291
718,2010-07-29,DOG,,MALE,MULTI,40228
719,2010-07-30,DOG,,FEMALE,RED,40216
720,2010-07-31,DOG,,MALE,TAN,40299
721,2010-07-31,CAT,,MALE,GRAYISH-WH,40218
722,2010-07-31,CAT,,UNKNOWN,WHITE/GRAY,40291
723,2010-07-31,CAT,,MALE,WHITE/BROW,40229
724,2010-07-31,DOG,,UNKNOWN,BLACK,40059
725,2010-08-01,DOG,,UNKNOWN,,40220
726,2010-08-01,DOG,,MALE,BLACK-TAN,40299
727,2010-08-01,DOG,,UNKNOWN,WHITE,40213
728,2010-08-01,CAT,,FEMALE,SEAL POINT,
729,2010-08-02,DOG,,UNKNOWN,BLACK-TAN,40216
730,2010-08-02,CAT,,MALE,BROWN/BLAC,40291
731,2010-08-02,DOG,,MALE,TAN/WHITE,40203
732,2010-08-02,DOG,,MALE,BROWN-WHT,40214
733,2010-08-03,DOG,,MALE,WHITE,40299
734,2010-08-03,DOG,,MALE,BLACK/BROW,40272
735,2010-08-03,DOG,,UNKNOWN,TRI,40212
736,2010-08-03,DOG,,UNKNOWN,,40214
737,2010-08-04,BAT,,UNKNOWN,,40216
738,2010-08-04,BAT,,UNKNOWN,,40207
739,2010-08-05,DOG,,FEMALE,BLONDE,40272
740,2010-08-05,DOG,,MALE,BROWN/WHIT,40214
741,2010-08-06,DOG,,UNKNOWN,BLK-BROWN,40077
742,2010-08-06,DOG,,UNKNOWN,,40291
743,2010-08-06,CAT,,FEMALE,BLACK-WHT,40205
744,2010-08-06,DOG,,MALE,TAN,40228
745,2010-08-07,OTHER,,UNKNOWN,,40218
746,2010-08-07,DOG,,MALE,TAN-WHT,40229
747,2010-08-07,CAT,,MALE,BLK-WHT,40218
748,2010-08-07,DOG,,MALE,BROWN,47130
749,2010-08-08,DOG,,MALE,BLK,40215
750,2010-08-08,DOG,,UNKNOWN,,40218
751,2010-08-08,DOG,,UNKNOWN,,40258
752,2010-08-08,DOG,,MALE,BLK-WHITE,40211
753,2010-08-08,DOG,,UNKNOWN,WHITE-TAN,40229
754,2010-08-09,DOG,,UNKNOWN,BROWN,40215
755,2010-08-09,DOG,,UNKNOWN,,40228
756,2010-08-09,DOG,,FEMALE,BLACK-WHT,40210
757,2010-08-09,DOG,,MALE,BLK-WHITE,40215
758,2010-08-10,DOG,,FEMALE,BLK-TAN,40204
759,2010-08-10,DOG,,UNKNOWN,,47111
760,2010-08-11,DOG,,FEMALE,BLACK,40207
761,2010-08-11,DOG,,UNKNOWN,,40211
762,2010-08-11,DOG,,FEMALE,BLK-BROWN,40218
763,2010-08-11,DOG,,MALE,BROWN-WHT,40215
764,2010-08-11,CAT,,FEMALE,BLACK/WHIT,40223
765,2010-08-12,CAT,,UNKNOWN,ORANGE-WHT,40203
766,2010-08-12,CAT,,UNKNOWN,ORANGE,40216
767,2010-08-12,DOG,,MALE,TRI,40214
768,2010-08-12,DOG,,MALE,BROWN,40118
769,2010-08-12,DOG,,FEMALE,TRI,40229
770,2010-08-12,DOG,,UNKNOWN,BROWN-WHT,40212
771,2010-08-12,DOG,,FEMALE,BLK-WHITE,40218
772,2010-08-13,DOG,,MALE,TAN,40206
773,2010-08-13,DOG,,FEMALE,BLONDE,40242
774,2010-08-14,BAT,,UNKNOWN,,40219
775,2010-08-14,DOG,,UNKNOWN,BLACK,40245
776,2010-08-14,DOG,,FEMALE,BLACK,40216
777,2010-08-14,DOG,,FEMALE,BLACK,40245
778,2010-08-15,DOG,,MALE,WHITE,40291
779,2010-08-15,DOG,,UNKNOWN,WHITE-BLK,40272
780,2010-08-16,DOG,,UNKNOWN,,40228
781,2010-08-16,DOG,,UNKNOWN,BROWN,40059
782,2010-08-16,DOG,,MALE,WHITE,40242
783,2010-08-16,DOG,,MALE,BROWN,40291
784,2010-08-16,CAT,,UNKNOWN,BROWN/WHIT,40215
785,2010-08-17,DOG,,MALE,WHITE-BLK,40219
786,2010-08-17,DOG,,FEMALE,BLACK,40299
787,2010-08-18,DOG,,MALE,BRINDLE,40210
788,2010-08-18,DOG,,MALE,BROWN,40223
789,2010-08-18,DOG,,UNKNOWN,,40211
790,2010-08-18,CAT,,UNKNOWN,,40118
791,2010-08-19,CAT,,UNKNOWN,,40215
792,2010-08-19,DOG,,UNKNOWN,,40204
793,2010-08-19,DOG,,UNKNOWN,WHITE-TAN,40205
794,2010-08-19,DOG,,MALE,BLK-BROWN,40206
795,2010-08-20,BAT,,UNKNOWN,,40216
796,2010-08-20,DOG,,UNKNOWN,,40242
797,2010-08-20,DOG,,MALE,BLK-WHITE,40206
798,2010-08-20,DOG,,UNKNOWN,,40291
799,2010-08-20,DOG,,UNKNOWN,,40213
800,2010-08-22,DOG,,MALE,BRINDLE,40214
801,2010-08-22,CAT,,UNKNOWN,,40213
802,2010-08-22,DOG,,UNKNOWN,,40219
803,2010-08-22,DOG,,MALE,BLK-TAN,40208
804,2010-08-23,DOG,,UNKNOWN,,40245
805,2010-08-23,CAT,,MALE,TABBY,40214
806,2010-08-23,DOG,,UNKNOWN,,40204
807,2010-08-23,DOG,,MALE,SILVER-BLK,40509
808,2010-08-24,CAT,,FEMALE,WHITE,40242
809,2010-08-24,DOG,,UNKNOWN,BROWN,40210
810,2010-08-24,CAT,,FEMALE,BLACK-WHT,40222
811,2010-08-25,DOG,,MALE,BLK-WHITE,40223
812,2010-08-25,DOG,,MALE,BLACK,40217
813,2010-08-25,DOG,,UNKNOWN,,40299
814,2010-08-26,DOG,,UNKNOWN,BLACK,40291
815,2010-08-26,DOG,,MALE,BLACK,40203
816,2010-08-26,DOG,,FEMALE,TAN,40207
817,2010-08-26,DOG,,FEMALE,RED MERLE,40206
818,2010-08-27,DOG,,UNKNOWN,,40216
819,2010-08-27,DOG,,FEMALE,BROWN-WHT,40212
820,2010-08-27,DOG,,MALE,BROWN-WHT,40210
821,2010-08-29,DOG,,FEMALE,MULTI,40218
822,2010-08-29,DOG,,MALE,BROWN,40241
823,2010-08-29,CAT,,UNKNOWN,,40216
824,2010-08-29,CAT,,UNKNOWN,,40213
825,2010-08-29,DOG,,FEMALE,BLK-BROWN,40219
826,2010-08-29,DOG,,MALE,BLACK,40272
827,2010-08-30,DOG,,MALE,TRI,40299
828,2010-08-31,DOG,,FEMALE,BROWN-WHT,40216
829,2010-09-01,DOG,,UNKNOWN,,40216
830,2010-09-02,DOG,,MALE,TRI,40505
831,2010-09-02,DOG,,FEMALE,RED-WHITE,40220
832,2010-09-03,CAT,,MALE,TABBY,40218
833,2010-09-03,DOG,,FEMALE,WHITE,40220
834,2010-09-03,DOG,,FEMALE,GOLDEN BRN,40212
835,2010-09-03,CAT,,FEMALE,CALICO,40229
836,2010-09-03,DOG,,MALE,BEIGE,40216
837,2010-09-03,DOG,,MALE,BROWN,47150
838,2010-09-03,CAT,,MALE,BLACK,40203
839,2010-09-04,CAT,,UNKNOWN,,40291
840,2010-09-04,DOG,,FEMALE,BEIGE,40214
841,2010-09-04,DOG,,FEMALE,BLK-BROWN,40243
842,2010-09-05,DOG,,FEMALE,BLK-WHITE,40229
843,2010-09-06,DOG,,UNKNOWN,,40214
844,2010-09-06,DOG,,UNKNOWN,BLACK,40258
845,2010-09-08,DOG,,MALE,,40223
846,2010-09-08,DOG,,UNKNOWN,BLK-WHITE,40059
847,2010-09-09,CAT,,UNKNOWN,ORANGE-TAB,40291
848,2010-09-10,DOG,,MALE,BLK-WHITE,40213
849,2010-09-10,DOG,,UNKNOWN,,40299
850,2010-09-11,OTHER,,UNKNOWN,,42701
851,2010-09-11,DOG,,MALE,WHT-BLACK,40243
852,2010-09-11,CAT,,MALE,TRI,40220
853,2010-09-11,CAT,,MALE,WHT-GREY,40220
854,2010-09-12,CAT,,UNKNOWN,,40214
855,2010-09-12,DOG,,FEMALE,BLONDE,40291
856,2010-09-12,DOG,,FEMALE,WHITE-TAN,40207
857,2010-09-12,DOG,,UNKNOWN,,40207
858,2010-09-13,DOG,,UNKNOWN,,40258
859,2010-09-13,DOG,,MALE,LT BRN-WHT,40291
860,2010-09-14,DOG,,UNKNOWN,,40215
861,2010-09-14,DOG,,MALE,BLK-GRAY,40213
862,2010-09-14,CAT,,UNKNOWN,,40219
863,2010-09-15,DOG,,MALE,BLK-WHITE,40220
864,2010-09-15,DOG,,MALE,BEIGE-LTBN,40216
865,2010-09-15,DOG,,UNKNOWN,BROWN,40258
866,2010-09-15,CAT,,FEMALE,ORANGE-WHT,40207
867,2010-09-15,CAT,,UNKNOWN,,40272
868,2010-09-16,DOG,,MALE,BLONDE,40059
869,2010-09-16,DOG,,FEMALE,TAN-WHITE,40219
870,2010-09-17,DOG,,UNKNOWN,,
871,2010-09-17,CAT,,UNKNOWN,,40291
872,2010-09-18,DOG,,FEMALE,BROWN-BLK,40213
873,2010-09-18,DOG,,UNKNOWN,,40258
874,2010-09-18,DOG,,FEMALE,BLK-TAN,40223
875,2010-09-18,DOG,,MALE,RED-BLK,40245
876,2010-09-18,DOG,,FEMALE,WHITE-BLK,40228
877,2010-09-18,DOG,,UNKNOWN,BLACK,40216
878,2010-09-19,CAT,,FEMALE,WHITE-BRN,40243
879,2010-09-19,CAT,,UNKNOWN,,40214
880,2010-09-19,DOG,,UNKNOWN,BLACK-BRN,40207
881,2010-09-20,DOG,,MALE,WHITE-TAN,40217
882,2010-09-20,DOG,,MALE,TAN,40229
883,2010-09-20,DOG,,FEMALE,BLK-WHITE,40229
884,2010-09-21,DOG,,MALE,TAN,40299
885,2010-09-21,DOG,,FEMALE,BLK-BRN,40211
886,2010-09-21,DOG,,MALE,RED-BRN,42690-2
887,2010-09-21,DOG,,FEMALE,TRI,40218
888,2010-09-22,DOG,,FEMALE,BLK-WHT,40212
889,2010-09-22,DOG,,UNKNOWN,WHITE,40219
890,2010-09-22,DOG,,UNKNOWN,,40229
891,2010-09-22,CAT,,UNKNOWN,,40222
892,2010-09-23,DOG,,FEMALE,BROWN-WHT,40206
893,2010-09-23,CAT,,MALE,WHITE,40203
894,2010-09-23,DOG,,UNKNOWN,,40299
895,2010-09-24,DOG,,FEMALE,WHT-GRAY,
896,2010-09-24,DOG,,UNKNOWN,BLK-BROWN,40242
897,2010-09-25,BAT,,UNKNOWN,,40206
898,2010-09-25,CAT,,UNKNOWN,ORANGE-YLO,40291
899,2010-09-25,DOG,,MALE,WHITE,40204
900,2010-09-26,DOG,,MALE,GRAY-BLK,40222
901,2010-09-26,DOG,,MALE,WHT-BLACK,40215
902,2010-09-27,DOG,,FEMALE,GRAY,40291
903,2010-09-27,DOG,,MALE,BLACK-WHT,40215
904,2010-09-28,CAT,,UNKNOWN,ORANGE-TAB,40208
905,2010-09-30,DOG,,UNKNOWN,,40219
906,2010-09-30,DOG,,MALE,GRAY,40014
907,2010-10-01,DOG,,MALE,GRAY-WHITE,40245
908,2010-10-01,DOG,,MALE,BLK-WHITE,40291
909,2010-10-01,CAT,,FEMALE,ORANGE-BLK,40219
910,2010-10-02,DOG,,UNKNOWN,BLK-WHITE,40229
911,2010-10-02,DOG,,FEMALE,BROWN-BLK,40219
912,2010-10-03,DOG,,MALE,TAN-WHITE,40213
913,2010-10-04,DOG,,MALE,BRN-WHT,40071
914,2010-10-04,DOG,,FEMALE,BROWN,40222
915,2010-10-05,CAT,,MALE,ORANGE-WHT,40205
916,2010-10-05,DOG,,FEMALE,YELLOW-WHT,40272
917,2010-10-06,OTHER,,UNKNOWN,,40204
918,2010-10-06,DOG,,MALE,BLACK,40272
919,2010-10-06,DOG,,MALE,BROWN-WHT,40210
920,2010-10-06,DOG,,MALE,BRN-BLACK,40218
921,2010-10-06,DOG,,FEMALE,BLK-WHITE,40205
922,2010-10-06,DOG,,FEMALE,RED-BRN,40218
923,2010-10-07,DOG,,UNKNOWN,,40217
924,2010-10-07,DOG,,FEMALE,DARK-RED,40222
925,2010-10-07,DOG,,UNKNOWN,,40202
926,2010-10-08,DOG,,FEMALE,BEIGE,40219
927,2010-10-08,DOG,,MALE,BLACK,40213
928,2010-10-09,DOG,,FEMALE,GRAY,20151
929,2010-10-09,CAT,,UNKNOWN,,40207
930,2010-10-09,DOG,,MALE,BROWN-BLK,40219
931,2010-10-09,DOG,,MALE,RED,40214
932,2010-10-09,DOG,,UNKNOWN,TAN,40203
933,2010-10-09,DOG,,UNKNOWN,WHITE-BRN,40272
934,2010-10-10,DOG,,MALE,BLACK,40228
935,2010-10-10,DOG,,FEMALE,RED,40245
936,2010-10-10,DOG,,UNKNOWN,,40202
937,2010-10-10,CAT,,UNKNOWN,,40214
938,2010-10-10,DOG,,FEMALE,BRN-WHITE,40272
939,2010-10-10,DOG,,FEMALE,BLACK,40272
940,2010-10-10,DOG,,MALE,WHITE,40272
941,2010-10-11,DOG,,MALE,BRN-WHITE,40258
942,2010-10-11,CAT,,MALE,BLK-WHT,40207
943,2010-10-11,DOG,,UNKNOWN,,40229
944,2010-10-12,DOG,,MALE,RED,40216
945,2010-10-12,DOG,,FEMALE,BLK-WHITE,40272
946,2010-10-12,DOG,,MALE,RED-BRN,40245
947,2010-10-12,DOG,,UNKNOWN,,40211
948,2010-10-13,DOG,,MALE,RED-BRN,40205
949,2010-10-13,CAT,,MALE,GRAY,40258
950,2010-10-13,DOG,,MALE,RUST-BLK,40218
951,2010-10-13,DOG,,UNKNOWN,,40212
952,2010-10-13,DOG,,UNKNOWN,,40202
953,2010-10-13,DOG,,MALE,BLACK,40241
954,2010-10-15,DOG,,FEMALE,TRI,40272
955,2010-10-15,DOG,,FEMALE,APRICOT,40059
956,2010-10-16,DOG,,MALE,GRAY,40231
957,2010-10-16,DOG,,UNKNOWN,,40215
958,2010-10-16,CAT,,UNKNOWN,,40203
959,2010-10-16,CAT,,UNKNOWN,,40299
960,2010-10-16,DOG,,MALE,LIVER-WHT,41472
961,2010-10-16,DOG,,MALE,BROWN,40213
962,2010-10-16,DOG,,UNKNOWN,WHITE,40272
963,2010-10-16,DOG,,MALE,BLK-TAN,40272
964,2010-10-17,DOG,,UNKNOWN,BROWN,40211
965,2010-10-17,DOG,,MALE,BROWN,40228
966,2010-10-18,DOG,,FEMALE,BRN-BLACK,40203
967,2010-10-18,DOG,,MALE,TAN,40219
968,2010-10-18,CAT,,UNKNOWN,,40222
969,2010-10-18,DOG,,UNKNOWN,WHITE,40214
970,2010-10-18,DOG,,UNKNOWN,,40216
971,2010-10-18,DOG,,UNKNOWN,,40272
972,2010-10-19,CAT,,UNKNOWN,,40014
973,2010-10-19,DOG,,MALE,GRAY-WHT,40241
974,2010-10-19,CAT,,FEMALE,CALICO,40229
975,2010-10-20,DOG,,FEMALE,BLACK,40208
976,2010-10-20,DOG,,MALE,BLACK,40299
977,2010-10-20,DOG,,UNKNOWN,GOLD,40031
978,2010-10-21,DOG,,FEMALE,BROWN-TAN,40272
979,2010-10-21,DOG,,MALE,BLK-BROWN,40219
980,2010-10-21,DOG,,UNKNOWN,,40229
981,2010-10-22,CAT,,MALE,BLACK-WHT,40245
982,2010-10-22,DOG,,MALE,BRN-WHITE,40150
983,2010-10-22,DOG,,UNKNOWN,,40272
984,2010-10-22,DOG,,UNKNOWN,,40241
985,2010-10-22,DOG,,UNKNOWN,,40214
986,2010-10-23,DOG,,UNKNOWN,BROWN,40223
987,2010-10-24,DOG,,MALE,BLK-BROWN,40215
988,2010-10-24,DOG,,MALE,BLK-WHITE,40299
989,2010-10-25,CAT,,UNKNOWN,,40241
990,2010-10-25,DOG,,UNKNOWN,,40299
991,2010-10-26,DOG,,MALE,BLACK,40219
992,2010-10-26,DOG,,MALE,BROWN,40216
993,2010-10-27,DOG,,MALE,BROWN,40212
994,2010-10-27,CAT,,UNKNOWN,BLACK,40243
995,2010-10-27,DOG,,FEMALE,WHITE,40213
996,2010-10-28,DOG,,MALE,BLK-WHITE,40205
997,2010-10-28,CAT,,UNKNOWN,CALICO,40203
998,2010-10-28,DOG,,MALE,BRN-WHITE,40220
999,2010-10-29,DOG,,MALE,TAN,40241
1000,2010-10-29,CAT,,UNKNOWN,,40228
1001,2010-10-30,DOG,,UNKNOWN,,40258
1002,2010-10-30,CAT,,UNKNOWN,,40215
1003,2010-10-30,DOG,,MALE,BLUE MERLE,40206
1004,2010-10-30,DOG,,MALE,BLK-TAN,40219
1005,2010-10-30,DOG,,UNKNOWN,WHITE,40222
1006,2010-10-31,DOG,,MALE,CREAM,40213
1007,2010-10-31,DOG,,MALE,BLK-WHITE,40216
1008,2010-10-31,DOG,,UNKNOWN,MBLK-WHITE,40212
1009,2010-10-31,CAT,,UNKNOWN,,40213
1010,2010-10-31,DOG,,MALE,GRAY,40222
1011,2010-11-01,DOG,,FEMALE,BLK-WHITE,40299
1012,2010-11-01,CAT,,UNKNOWN,,40213
1013,2010-11-01,DOG,,MALE,BROWN,40229
1014,2010-11-01,CAT,,MALE,BLACK,40205
